q,false_discoveries,any_false,seed
0.01,0,False,271828
0.025,0,False,271828
0.05,0,False,271828
0.075,0,False,271828
0.1,0,False,271828
0.125,0,False,271828
0.15,0,False,271828
0.175,0,False,271828
0.2,0,False,271828
0.01,0,False,271829
0.025,0,False,271829
0.05,0,False,271829
0.075,0,False,271829
0.1,0,False,271829
0.125,0,False,271829
0.15,0,False,271829
0.175,0,False,271829
0.2,0,False,271829
0.01,0,False,271830
0.025,0,False,271830
0.05,0,False,271830
0.075,0,False,271830
0.1,2,True,271830
0.125,2,True,271830
0.15,2,True,271830
0.175,2,True,271830
0.2,2,True,271830
0.01,0,False,271831
0.025,0,False,271831
0.05,0,False,271831
0.075,0,False,271831
0.1,0,False,271831
0.125,0,False,271831
0.15,0,False,271831
0.175,0,False,271831
0.2,0,False,271831
0.01,0,False,271832
0.025,0,False,271832
0.05,0,False,271832
0.075,0,False,271832
0.1,0,False,271832
0.125,0,False,271832
0.15,0,False,271832
0.175,0,False,271832
0.2,0,False,271832
0.01,0,False,271833
0.025,0,False,271833
0.05,0,False,271833
0.075,0,False,271833
0.1,0,False,271833
0.125,0,False,271833
0.15,0,False,271833
0.175,0,False,271833
0.2,0,False,271833
0.01,0,False,271834
0.025,0,False,271834
0.05,0,False,271834
0.075,0,False,271834
0.1,0,False,271834
0.125,0,False,271834
0.15,0,False,271834
0.175,0,False,271834
0.2,3,True,271834
0.01,0,False,271835
0.025,0,False,271835
0.05,0,False,271835
0.075,0,False,271835
0.1,0,False,271835
0.125,0,False,271835
0.15,0,False,271835
0.175,0,False,271835
0.2,0,False,271835
0.01,0,False,271836
0.025,0,False,271836
0.05,0,False,271836
0.075,0,False,271836
0.1,0,False,271836
0.125,0,False,271836
0.15,0,False,271836
0.175,1,True,271836
0.2,1,True,271836
0.01,0,False,271837
0.025,0,False,271837
0.05,0,False,271837
0.075,0,False,271837
0.1,0,False,271837
0.125,0,False,271837
0.15,0,False,271837
0.175,0,False,271837
0.2,0,False,271837
0.01,0,False,271838
0.025,0,False,271838
0.05,0,False,271838
0.075,0,False,271838
0.1,0,False,271838
0.125,0,False,271838
0.15,0,False,271838
0.175,0,False,271838
0.2,0,False,271838
0.01,0,False,271839
0.025,0,False,271839
0.05,0,False,271839
0.075,0,False,271839
0.1,0,False,271839
0.125,0,False,271839
0.15,0,False,271839
0.175,0,False,271839
0.2,0,False,271839
0.01,0,False,271840
0.025,0,False,271840
0.05,0,False,271840
0.075,0,False,271840
0.1,0,False,271840
0.125,0,False,271840
0.15,0,False,271840
0.175,0,False,271840
0.2,0,False,271840
0.01,0,False,271841
0.025,0,False,271841
0.05,0,False,271841
0.075,0,False,271841
0.1,0,False,271841
0.125,0,False,271841
0.15,0,False,271841
0.175,0,False,271841
0.2,0,False,271841
0.01,0,False,271842
0.025,0,False,271842
0.05,0,False,271842
0.075,0,False,271842
0.1,0,False,271842
0.125,0,False,271842
0.15,0,False,271842
0.175,0,False,271842
0.2,0,False,271842
0.01,0,False,271843
0.025,0,False,271843
0.05,0,False,271843
0.075,0,False,271843
0.1,0,False,271843
0.125,0,False,271843
0.15,0,False,271843
0.175,0,False,271843
0.2,0,False,271843
0.01,0,False,271844
0.025,0,False,271844
0.05,0,False,271844
0.075,0,False,271844
0.1,0,False,271844
0.125,0,False,271844
0.15,0,False,271844
0.175,0,False,271844
0.2,0,False,271844
0.01,0,False,271845
0.025,0,False,271845
0.05,0,False,271845
0.075,0,False,271845
0.1,0,False,271845
0.125,0,False,271845
0.15,0,False,271845
0.175,0,False,271845
0.2,0,False,271845
0.01,0,False,271846
0.025,0,False,271846
0.05,0,False,271846
0.075,0,False,271846
0.1,1,True,271846
0.125,1,True,271846
0.15,3,True,271846
0.175,3,True,271846
0.2,3,True,271846
0.01,0,False,271847
0.025,0,False,271847
0.05,0,False,271847
0.075,0,False,271847
0.1,0,False,271847
0.125,0,False,271847
0.15,0,False,271847
0.175,0,False,271847
0.2,0,False,271847
0.01,0,False,271848
0.025,0,False,271848
0.05,0,False,271848
0.075,0,False,271848
0.1,0,False,271848
0.125,0,False,271848
0.15,0,False,271848
0.175,0,False,271848
0.2,0,False,271848
0.01,0,False,271849
0.025,0,False,271849
0.05,0,False,271849
0.075,0,False,271849
0.1,0,False,271849
0.125,0,False,271849
0.15,0,False,271849
0.175,0,False,271849
0.2,0,False,271849
0.01,0,False,271850
0.025,0,False,271850
0.05,0,False,271850
0.075,0,False,271850
0.1,0,False,271850
0.125,0,False,271850
0.15,0,False,271850
0.175,0,False,271850
0.2,0,False,271850
0.01,0,False,271851
0.025,0,False,271851
0.05,0,False,271851
0.075,0,False,271851
0.1,0,False,271851
0.125,0,False,271851
0.15,0,False,271851
0.175,0,False,271851
0.2,0,False,271851
0.01,0,False,271852
0.025,0,False,271852
0.05,0,False,271852
0.075,0,False,271852
0.1,0,False,271852
0.125,0,False,271852
0.15,0,False,271852
0.175,0,False,271852
0.2,0,False,271852
0.01,0,False,271853
0.025,0,False,271853
0.05,0,False,271853
0.075,0,False,271853
0.1,0,False,271853
0.125,0,False,271853
0.15,0,False,271853
0.175,0,False,271853
0.2,0,False,271853
0.01,0,False,271854
0.025,0,False,271854
0.05,0,False,271854
0.075,0,False,271854
0.1,0,False,271854
0.125,0,False,271854
0.15,0,False,271854
0.175,0,False,271854
0.2,0,False,271854
0.01,0,False,271855
0.025,0,False,271855
0.05,0,False,271855
0.075,0,False,271855
0.1,0,False,271855
0.125,0,False,271855
0.15,0,False,271855
0.175,0,False,271855
0.2,0,False,271855
0.01,0,False,271856
0.025,1,True,271856
0.05,1,True,271856
0.075,1,True,271856
0.1,1,True,271856
0.125,1,True,271856
0.15,1,True,271856
0.175,1,True,271856
0.2,1,True,271856
0.01,0,False,271857
0.025,0,False,271857
0.05,0,False,271857
0.075,0,False,271857
0.1,0,False,271857
0.125,0,False,271857
0.15,0,False,271857
0.175,0,False,271857
0.2,0,False,271857
0.01,0,False,271858
0.025,0,False,271858
0.05,0,False,271858
0.075,0,False,271858
0.1,0,False,271858
0.125,0,False,271858
0.15,0,False,271858
0.175,0,False,271858
0.2,0,False,271858
0.01,0,False,271859
0.025,0,False,271859
0.05,0,False,271859
0.075,0,False,271859
0.1,0,False,271859
0.125,0,False,271859
0.15,0,False,271859
0.175,0,False,271859
0.2,0,False,271859
0.01,0,False,271860
0.025,0,False,271860
0.05,0,False,271860
0.075,0,False,271860
0.1,0,False,271860
0.125,0,False,271860
0.15,0,False,271860
0.175,0,False,271860
0.2,0,False,271860
0.01,0,False,271861
0.025,0,False,271861
0.05,0,False,271861
0.075,0,False,271861
0.1,0,False,271861
0.125,0,False,271861
0.15,0,False,271861
0.175,0,False,271861
0.2,0,False,271861
0.01,0,False,271862
0.025,0,False,271862
0.05,0,False,271862
0.075,0,False,271862
0.1,0,False,271862
0.125,0,False,271862
0.15,0,False,271862
0.175,0,False,271862
0.2,0,False,271862
0.01,0,False,271863
0.025,0,False,271863
0.05,0,False,271863
0.075,0,False,271863
0.1,0,False,271863
0.125,0,False,271863
0.15,0,False,271863
0.175,0,False,271863
0.2,0,False,271863
0.01,0,False,271864
0.025,0,False,271864
0.05,0,False,271864
0.075,0,False,271864
0.1,0,False,271864
0.125,0,False,271864
0.15,0,False,271864
0.175,0,False,271864
0.2,0,False,271864
0.01,0,False,271865
0.025,0,False,271865
0.05,0,False,271865
0.075,0,False,271865
0.1,0,False,271865
0.125,0,False,271865
0.15,0,False,271865
0.175,0,False,271865
0.2,0,False,271865
0.01,0,False,271866
0.025,0,False,271866
0.05,0,False,271866
0.075,0,False,271866
0.1,0,False,271866
0.125,0,False,271866
0.15,0,False,271866
0.175,1,True,271866
0.2,3,True,271866
0.01,0,False,271867
0.025,0,False,271867
0.05,0,False,271867
0.075,0,False,271867
0.1,0,False,271867
0.125,0,False,271867
0.15,0,False,271867
0.175,0,False,271867
0.2,0,False,271867
0.01,0,False,271868
0.025,0,False,271868
0.05,0,False,271868
0.075,0,False,271868
0.1,0,False,271868
0.125,0,False,271868
0.15,0,False,271868
0.175,0,False,271868
0.2,0,False,271868
0.01,0,False,271869
0.025,0,False,271869
0.05,0,False,271869
0.075,0,False,271869
0.1,0,False,271869
0.125,0,False,271869
0.15,0,False,271869
0.175,0,False,271869
0.2,0,False,271869
0.01,0,False,271870
0.025,0,False,271870
0.05,0,False,271870
0.075,0,False,271870
0.1,0,False,271870
0.125,0,False,271870
0.15,0,False,271870
0.175,0,False,271870
0.2,0,False,271870
0.01,0,False,271871
0.025,0,False,271871
0.05,0,False,271871
0.075,0,False,271871
0.1,0,False,271871
0.125,0,False,271871
0.15,0,False,271871
0.175,0,False,271871
0.2,0,False,271871
0.01,0,False,271872
0.025,0,False,271872
0.05,0,False,271872
0.075,0,False,271872
0.1,0,False,271872
0.125,0,False,271872
0.15,0,False,271872
0.175,0,False,271872
0.2,0,False,271872
0.01,0,False,271873
0.025,0,False,271873
0.05,0,False,271873
0.075,0,False,271873
0.1,0,False,271873
0.125,0,False,271873
0.15,0,False,271873
0.175,0,False,271873
0.2,0,False,271873
0.01,0,False,271874
0.025,0,False,271874
0.05,0,False,271874
0.075,0,False,271874
0.1,0,False,271874
0.125,0,False,271874
0.15,0,False,271874
0.175,0,False,271874
0.2,0,False,271874
0.01,0,False,271875
0.025,0,False,271875
0.05,0,False,271875
0.075,0,False,271875
0.1,0,False,271875
0.125,0,False,271875
0.15,0,False,271875
0.175,0,False,271875
0.2,0,False,271875
0.01,0,False,271876
0.025,0,False,271876
0.05,0,False,271876
0.075,0,False,271876
0.1,0,False,271876
0.125,0,False,271876
0.15,0,False,271876
0.175,0,False,271876
0.2,0,False,271876
0.01,0,False,271877
0.025,0,False,271877
0.05,0,False,271877
0.075,0,False,271877
0.1,0,False,271877
0.125,0,False,271877
0.15,0,False,271877
0.175,0,False,271877
0.2,0,False,271877
0.01,0,False,271878
0.025,0,False,271878
0.05,0,False,271878
0.075,0,False,271878
0.1,0,False,271878
0.125,0,False,271878
0.15,0,False,271878
0.175,0,False,271878
0.2,0,False,271878
0.01,0,False,271879
0.025,0,False,271879
0.05,0,False,271879
0.075,0,False,271879
0.1,0,False,271879
0.125,0,False,271879
0.15,0,False,271879
0.175,0,False,271879
0.2,0,False,271879
0.01,0,False,271880
0.025,0,False,271880
0.05,0,False,271880
0.075,0,False,271880
0.1,0,False,271880
0.125,0,False,271880
0.15,0,False,271880
0.175,0,False,271880
0.2,0,False,271880
0.01,0,False,271881
0.025,0,False,271881
0.05,0,False,271881
0.075,0,False,271881
0.1,0,False,271881
0.125,0,False,271881
0.15,0,False,271881
0.175,0,False,271881
0.2,0,False,271881
0.01,0,False,271882
0.025,0,False,271882
0.05,0,False,271882
0.075,0,False,271882
0.1,0,False,271882
0.125,0,False,271882
0.15,0,False,271882
0.175,0,False,271882
0.2,0,False,271882
0.01,0,False,271883
0.025,0,False,271883
0.05,0,False,271883
0.075,0,False,271883
0.1,0,False,271883
0.125,0,False,271883
0.15,0,False,271883
0.175,0,False,271883
0.2,0,False,271883
0.01,0,False,271884
0.025,0,False,271884
0.05,0,False,271884
0.075,0,False,271884
0.1,0,False,271884
0.125,0,False,271884
0.15,0,False,271884
0.175,0,False,271884
0.2,0,False,271884
0.01,0,False,271885
0.025,0,False,271885
0.05,0,False,271885
0.075,0,False,271885
0.1,0,False,271885
0.125,1,True,271885
0.15,1,True,271885
0.175,1,True,271885
0.2,1,True,271885
0.01,0,False,271886
0.025,0,False,271886
0.05,0,False,271886
0.075,0,False,271886
0.1,0,False,271886
0.125,0,False,271886
0.15,0,False,271886
0.175,0,False,271886
0.2,0,False,271886
0.01,0,False,271887
0.025,0,False,271887
0.05,0,False,271887
0.075,0,False,271887
0.1,0,False,271887
0.125,0,False,271887
0.15,0,False,271887
0.175,0,False,271887
0.2,0,False,271887
0.01,0,False,271888
0.025,0,False,271888
0.05,0,False,271888
0.075,0,False,271888
0.1,0,False,271888
0.125,0,False,271888
0.15,0,False,271888
0.175,0,False,271888
0.2,0,False,271888
0.01,0,False,271889
0.025,0,False,271889
0.05,0,False,271889
0.075,0,False,271889
0.1,0,False,271889
0.125,0,False,271889
0.15,0,False,271889
0.175,0,False,271889
0.2,0,False,271889
0.01,0,False,271890
0.025,0,False,271890
0.05,0,False,271890
0.075,0,False,271890
0.1,0,False,271890
0.125,0,False,271890
0.15,0,False,271890
0.175,0,False,271890
0.2,0,False,271890
0.01,0,False,271891
0.025,0,False,271891
0.05,0,False,271891
0.075,0,False,271891
0.1,0,False,271891
0.125,0,False,271891
0.15,0,False,271891
0.175,0,False,271891
0.2,0,False,271891
0.01,0,False,271892
0.025,0,False,271892
0.05,0,False,271892
0.075,0,False,271892
0.1,0,False,271892
0.125,0,False,271892
0.15,0,False,271892
0.175,0,False,271892
0.2,0,False,271892
0.01,0,False,271893
0.025,0,False,271893
0.05,0,False,271893
0.075,0,False,271893
0.1,0,False,271893
0.125,0,False,271893
0.15,0,False,271893
0.175,0,False,271893
0.2,0,False,271893
0.01,0,False,271894
0.025,0,False,271894
0.05,0,False,271894
0.075,0,False,271894
0.1,0,False,271894
0.125,0,False,271894
0.15,0,False,271894
0.175,0,False,271894
0.2,0,False,271894
0.01,0,False,271895
0.025,0,False,271895
0.05,0,False,271895
0.075,0,False,271895
0.1,0,False,271895
0.125,0,False,271895
0.15,0,False,271895
0.175,0,False,271895
0.2,0,False,271895
0.01,0,False,271896
0.025,0,False,271896
0.05,0,False,271896
0.075,0,False,271896
0.1,0,False,271896
0.125,0,False,271896
0.15,0,False,271896
0.175,0,False,271896
0.2,0,False,271896
0.01,0,False,271897
0.025,0,False,271897
0.05,0,False,271897
0.075,0,False,271897
0.1,0,False,271897
0.125,0,False,271897
0.15,0,False,271897
0.175,0,False,271897
0.2,0,False,271897
0.01,0,False,271898
0.025,0,False,271898
0.05,0,False,271898
0.075,0,False,271898
0.1,0,False,271898
0.125,0,False,271898
0.15,0,False,271898
0.175,0,False,271898
0.2,0,False,271898
0.01,0,False,271899
0.025,0,False,271899
0.05,0,False,271899
0.075,0,False,271899
0.1,0,False,271899
0.125,0,False,271899
0.15,0,False,271899
0.175,0,False,271899
0.2,0,False,271899
0.01,0,False,271900
0.025,0,False,271900
0.05,0,False,271900
0.075,0,False,271900
0.1,0,False,271900
0.125,0,False,271900
0.15,0,False,271900
0.175,0,False,271900
0.2,0,False,271900
0.01,0,False,271901
0.025,0,False,271901
0.05,0,False,271901
0.075,0,False,271901
0.1,0,False,271901
0.125,0,False,271901
0.15,0,False,271901
0.175,0,False,271901
0.2,0,False,271901
0.01,0,False,271902
0.025,0,False,271902
0.05,0,False,271902
0.075,0,False,271902
0.1,0,False,271902
0.125,0,False,271902
0.15,0,False,271902
0.175,0,False,271902
0.2,0,False,271902
0.01,0,False,271903
0.025,0,False,271903
0.05,0,False,271903
0.075,0,False,271903
0.1,0,False,271903
0.125,0,False,271903
0.15,0,False,271903
0.175,0,False,271903
0.2,1,True,271903
0.01,0,False,271904
0.025,0,False,271904
0.05,0,False,271904
0.075,0,False,271904
0.1,0,False,271904
0.125,0,False,271904
0.15,0,False,271904
0.175,0,False,271904
0.2,0,False,271904
0.01,0,False,271905
0.025,0,False,271905
0.05,0,False,271905
0.075,0,False,271905
0.1,0,False,271905
0.125,0,False,271905
0.15,0,False,271905
0.175,0,False,271905
0.2,0,False,271905
0.01,0,False,271906
0.025,0,False,271906
0.05,0,False,271906
0.075,0,False,271906
0.1,0,False,271906
0.125,0,False,271906
0.15,0,False,271906
0.175,0,False,271906
0.2,0,False,271906
0.01,0,False,271907
0.025,0,False,271907
0.05,0,False,271907
0.075,0,False,271907
0.1,0,False,271907
0.125,0,False,271907
0.15,0,False,271907
0.175,0,False,271907
0.2,0,False,271907
0.01,0,False,271908
0.025,0,False,271908
0.05,0,False,271908
0.075,0,False,271908
0.1,0,False,271908
0.125,0,False,271908
0.15,0,False,271908
0.175,0,False,271908
0.2,0,False,271908
0.01,0,False,271909
0.025,0,False,271909
0.05,0,False,271909
0.075,0,False,271909
0.1,0,False,271909
0.125,0,False,271909
0.15,0,False,271909
0.175,0,False,271909
0.2,0,False,271909
0.01,0,False,271910
0.025,0,False,271910
0.05,0,False,271910
0.075,0,False,271910
0.1,0,False,271910
0.125,1,True,271910
0.15,1,True,271910
0.175,1,True,271910
0.2,1,True,271910
0.01,0,False,271911
0.025,0,False,271911
0.05,0,False,271911
0.075,0,False,271911
0.1,0,False,271911
0.125,0,False,271911
0.15,0,False,271911
0.175,0,False,271911
0.2,0,False,271911
0.01,0,False,271912
0.025,0,False,271912
0.05,0,False,271912
0.075,0,False,271912
0.1,0,False,271912
0.125,0,False,271912
0.15,0,False,271912
0.175,0,False,271912
0.2,0,False,271912
0.01,0,False,271913
0.025,0,False,271913
0.05,0,False,271913
0.075,0,False,271913
0.1,0,False,271913
0.125,0,False,271913
0.15,0,False,271913
0.175,0,False,271913
0.2,0,False,271913
0.01,0,False,271914
0.025,0,False,271914
0.05,0,False,271914
0.075,0,False,271914
0.1,0,False,271914
0.125,0,False,271914
0.15,0,False,271914
0.175,0,False,271914
0.2,0,False,271914
0.01,0,False,271915
0.025,0,False,271915
0.05,0,False,271915
0.075,0,False,271915
0.1,0,False,271915
0.125,0,False,271915
0.15,0,False,271915
0.175,0,False,271915
0.2,0,False,271915
0.01,0,False,271916
0.025,0,False,271916
0.05,0,False,271916
0.075,0,False,271916
0.1,0,False,271916
0.125,0,False,271916
0.15,0,False,271916
0.175,0,False,271916
0.2,0,False,271916
0.01,0,False,271917
0.025,0,False,271917
0.05,0,False,271917
0.075,0,False,271917
0.1,0,False,271917
0.125,0,False,271917
0.15,0,False,271917
0.175,0,False,271917
0.2,0,False,271917
0.01,0,False,271918
0.025,0,False,271918
0.05,0,False,271918
0.075,0,False,271918
0.1,0,False,271918
0.125,0,False,271918
0.15,0,False,271918
0.175,0,False,271918
0.2,0,False,271918
0.01,0,False,271919
0.025,0,False,271919
0.05,0,False,271919
0.075,0,False,271919
0.1,0,False,271919
0.125,0,False,271919
0.15,0,False,271919
0.175,0,False,271919
0.2,0,False,271919
0.01,0,False,271920
0.025,0,False,271920
0.05,0,False,271920
0.075,0,False,271920
0.1,0,False,271920
0.125,0,False,271920
0.15,0,False,271920
0.175,0,False,271920
0.2,0,False,271920
0.01,0,False,271921
0.025,0,False,271921
0.05,0,False,271921
0.075,0,False,271921
0.1,0,False,271921
0.125,0,False,271921
0.15,0,False,271921
0.175,0,False,271921
0.2,0,False,271921
0.01,0,False,271922
0.025,0,False,271922
0.05,0,False,271922
0.075,0,False,271922
0.1,0,False,271922
0.125,0,False,271922
0.15,0,False,271922
0.175,0,False,271922
0.2,0,False,271922
0.01,0,False,271923
0.025,0,False,271923
0.05,0,False,271923
0.075,0,False,271923
0.1,0,False,271923
0.125,0,False,271923
0.15,0,False,271923
0.175,0,False,271923
0.2,0,False,271923
0.01,0,False,271924
0.025,0,False,271924
0.05,0,False,271924
0.075,0,False,271924
0.1,0,False,271924
0.125,0,False,271924
0.15,0,False,271924
0.175,0,False,271924
0.2,0,False,271924
0.01,0,False,271925
0.025,0,False,271925
0.05,0,False,271925
0.075,0,False,271925
0.1,0,False,271925
0.125,0,False,271925
0.15,0,False,271925
0.175,0,False,271925
0.2,0,False,271925
0.01,0,False,271926
0.025,0,False,271926
0.05,0,False,271926
0.075,0,False,271926
0.1,0,False,271926
0.125,0,False,271926
0.15,0,False,271926
0.175,0,False,271926
0.2,0,False,271926
0.01,0,False,271927
0.025,0,False,271927
0.05,0,False,271927
0.075,0,False,271927
0.1,0,False,271927
0.125,0,False,271927
0.15,0,False,271927
0.175,0,False,271927
0.2,0,False,271927
0.01,0,False,271928
0.025,0,False,271928
0.05,0,False,271928
0.075,0,False,271928
0.1,0,False,271928
0.125,0,False,271928
0.15,0,False,271928
0.175,0,False,271928
0.2,0,False,271928
0.01,0,False,271929
0.025,0,False,271929
0.05,0,False,271929
0.075,0,False,271929
0.1,0,False,271929
0.125,0,False,271929
0.15,0,False,271929
0.175,0,False,271929
0.2,0,False,271929
0.01,0,False,271930
0.025,0,False,271930
0.05,0,False,271930
0.075,0,False,271930
0.1,0,False,271930
0.125,0,False,271930
0.15,0,False,271930
0.175,0,False,271930
0.2,0,False,271930
0.01,0,False,271931
0.025,0,False,271931
0.05,0,False,271931
0.075,0,False,271931
0.1,0,False,271931
0.125,0,False,271931
0.15,0,False,271931
0.175,0,False,271931
0.2,0,False,271931
0.01,0,False,271932
0.025,0,False,271932
0.05,0,False,271932
0.075,0,False,271932
0.1,0,False,271932
0.125,0,False,271932
0.15,0,False,271932
0.175,0,False,271932
0.2,0,False,271932
0.01,0,False,271933
0.025,0,False,271933
0.05,0,False,271933
0.075,0,False,271933
0.1,0,False,271933
0.125,0,False,271933
0.15,0,False,271933
0.175,0,False,271933
0.2,0,False,271933
0.01,0,False,271934
0.025,0,False,271934
0.05,0,False,271934
0.075,0,False,271934
0.1,0,False,271934
0.125,0,False,271934
0.15,0,False,271934
0.175,1,True,271934
0.2,1,True,271934
0.01,0,False,271935
0.025,0,False,271935
0.05,0,False,271935
0.075,0,False,271935
0.1,0,False,271935
0.125,0,False,271935
0.15,0,False,271935
0.175,0,False,271935
0.2,0,False,271935
0.01,0,False,271936
0.025,0,False,271936
0.05,0,False,271936
0.075,0,False,271936
0.1,0,False,271936
0.125,0,False,271936
0.15,0,False,271936
0.175,0,False,271936
0.2,0,False,271936
0.01,0,False,271937
0.025,0,False,271937
0.05,0,False,271937
0.075,0,False,271937
0.1,0,False,271937
0.125,0,False,271937
0.15,0,False,271937
0.175,0,False,271937
0.2,0,False,271937
0.01,0,False,271938
0.025,0,False,271938
0.05,0,False,271938
0.075,0,False,271938
0.1,0,False,271938
0.125,0,False,271938
0.15,0,False,271938
0.175,0,False,271938
0.2,0,False,271938
0.01,0,False,271939
0.025,0,False,271939
0.05,0,False,271939
0.075,0,False,271939
0.1,0,False,271939
0.125,0,False,271939
0.15,0,False,271939
0.175,0,False,271939
0.2,0,False,271939
0.01,0,False,271940
0.025,0,False,271940
0.05,0,False,271940
0.075,0,False,271940
0.1,0,False,271940
0.125,0,False,271940
0.15,0,False,271940
0.175,0,False,271940
0.2,0,False,271940
0.01,0,False,271941
0.025,0,False,271941
0.05,0,False,271941
0.075,0,False,271941
0.1,0,False,271941
0.125,0,False,271941
0.15,0,False,271941
0.175,0,False,271941
0.2,0,False,271941
0.01,0,False,271942
0.025,0,False,271942
0.05,0,False,271942
0.075,0,False,271942
0.1,0,False,271942
0.125,0,False,271942
0.15,0,False,271942
0.175,0,False,271942
0.2,0,False,271942
0.01,0,False,271943
0.025,0,False,271943
0.05,0,False,271943
0.075,0,False,271943
0.1,0,False,271943
0.125,0,False,271943
0.15,0,False,271943
0.175,0,False,271943
0.2,0,False,271943
0.01,0,False,271944
0.025,0,False,271944
0.05,0,False,271944
0.075,0,False,271944
0.1,0,False,271944
0.125,0,False,271944
0.15,0,False,271944
0.175,0,False,271944
0.2,0,False,271944
0.01,0,False,271945
0.025,0,False,271945
0.05,0,False,271945
0.075,0,False,271945
0.1,0,False,271945
0.125,0,False,271945
0.15,0,False,271945
0.175,0,False,271945
0.2,0,False,271945
0.01,0,False,271946
0.025,0,False,271946
0.05,0,False,271946
0.075,0,False,271946
0.1,0,False,271946
0.125,0,False,271946
0.15,0,False,271946
0.175,0,False,271946
0.2,0,False,271946
0.01,0,False,271947
0.025,0,False,271947
0.05,0,False,271947
0.075,0,False,271947
0.1,0,False,271947
0.125,0,False,271947
0.15,0,False,271947
0.175,0,False,271947
0.2,0,False,271947
0.01,0,False,271948
0.025,0,False,271948
0.05,0,False,271948
0.075,0,False,271948
0.1,0,False,271948
0.125,0,False,271948
0.15,0,False,271948
0.175,0,False,271948
0.2,0,False,271948
0.01,0,False,271949
0.025,0,False,271949
0.05,0,False,271949
0.075,0,False,271949
0.1,1,True,271949
0.125,1,True,271949
0.15,1,True,271949
0.175,1,True,271949
0.2,1,True,271949
0.01,0,False,271950
0.025,0,False,271950
0.05,0,False,271950
0.075,0,False,271950
0.1,0,False,271950
0.125,0,False,271950
0.15,0,False,271950
0.175,0,False,271950
0.2,0,False,271950
0.01,0,False,271951
0.025,0,False,271951
0.05,0,False,271951
0.075,0,False,271951
0.1,0,False,271951
0.125,0,False,271951
0.15,0,False,271951
0.175,0,False,271951
0.2,0,False,271951
0.01,0,False,271952
0.025,0,False,271952
0.05,0,False,271952
0.075,0,False,271952
0.1,0,False,271952
0.125,0,False,271952
0.15,0,False,271952
0.175,0,False,271952
0.2,0,False,271952
0.01,0,False,271953
0.025,0,False,271953
0.05,0,False,271953
0.075,0,False,271953
0.1,0,False,271953
0.125,0,False,271953
0.15,0,False,271953
0.175,0,False,271953
0.2,0,False,271953
0.01,0,False,271954
0.025,0,False,271954
0.05,0,False,271954
0.075,0,False,271954
0.1,0,False,271954
0.125,0,False,271954
0.15,0,False,271954
0.175,0,False,271954
0.2,0,False,271954
0.01,0,False,271955
0.025,0,False,271955
0.05,0,False,271955
0.075,0,False,271955
0.1,0,False,271955
0.125,0,False,271955
0.15,0,False,271955
0.175,0,False,271955
0.2,0,False,271955
0.01,0,False,271956
0.025,0,False,271956
0.05,0,False,271956
0.075,0,False,271956
0.1,0,False,271956
0.125,0,False,271956
0.15,0,False,271956
0.175,0,False,271956
0.2,0,False,271956
0.01,0,False,271957
0.025,0,False,271957
0.05,0,False,271957
0.075,0,False,271957
0.1,0,False,271957
0.125,0,False,271957
0.15,0,False,271957
0.175,0,False,271957
0.2,0,False,271957
0.01,0,False,271958
0.025,0,False,271958
0.05,0,False,271958
0.075,0,False,271958
0.1,0,False,271958
0.125,0,False,271958
0.15,0,False,271958
0.175,1,True,271958
0.2,1,True,271958
0.01,0,False,271959
0.025,0,False,271959
0.05,0,False,271959
0.075,0,False,271959
0.1,0,False,271959
0.125,0,False,271959
0.15,0,False,271959
0.175,0,False,271959
0.2,0,False,271959
0.01,0,False,271960
0.025,5,True,271960
0.05,5,True,271960
0.075,9,True,271960
0.1,9,True,271960
0.125,10,True,271960
0.15,10,True,271960
0.175,10,True,271960
0.2,10,True,271960
0.01,0,False,271961
0.025,0,False,271961
0.05,0,False,271961
0.075,0,False,271961
0.1,0,False,271961
0.125,0,False,271961
0.15,0,False,271961
0.175,0,False,271961
0.2,0,False,271961
0.01,0,False,271962
0.025,0,False,271962
0.05,0,False,271962
0.075,0,False,271962
0.1,0,False,271962
0.125,0,False,271962
0.15,0,False,271962
0.175,0,False,271962
0.2,0,False,271962
0.01,0,False,271963
0.025,0,False,271963
0.05,0,False,271963
0.075,0,False,271963
0.1,0,False,271963
0.125,0,False,271963
0.15,0,False,271963
0.175,0,False,271963
0.2,0,False,271963
0.01,0,False,271964
0.025,0,False,271964
0.05,0,False,271964
0.075,0,False,271964
0.1,0,False,271964
0.125,0,False,271964
0.15,0,False,271964
0.175,0,False,271964
0.2,0,False,271964
0.01,0,False,271965
0.025,0,False,271965
0.05,0,False,271965
0.075,0,False,271965
0.1,0,False,271965
0.125,0,False,271965
0.15,0,False,271965
0.175,0,False,271965
0.2,0,False,271965
0.01,0,False,271966
0.025,0,False,271966
0.05,0,False,271966
0.075,0,False,271966
0.1,0,False,271966
0.125,0,False,271966
0.15,0,False,271966
0.175,0,False,271966
0.2,0,False,271966
0.01,0,False,271967
0.025,0,False,271967
0.05,0,False,271967
0.075,0,False,271967
0.1,0,False,271967
0.125,0,False,271967
0.15,0,False,271967
0.175,0,False,271967
0.2,0,False,271967
0.01,0,False,271968
0.025,0,False,271968
0.05,0,False,271968
0.075,0,False,271968
0.1,0,False,271968
0.125,0,False,271968
0.15,0,False,271968
0.175,0,False,271968
0.2,0,False,271968
0.01,0,False,271969
0.025,0,False,271969
