design,method,annual_sharpe,correlation,seed,fdp,end_to_end_power,conditional_power,proposal_recall,discoveries,true_discoveries,false_discoveries,delay
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314775,0.0,0.625,0.625,1.0,10,10,0,644.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314775,0.0,0.3125,0.3125,1.0,5,5,0,733.4
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314776,0.16666666666666666,0.625,0.625,1.0,12,10,2,645.5
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314776,0.0,0.3125,0.3125,1.0,5,5,0,733.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314777,0.0,0.3125,0.3125,1.0,5,5,0,440.6
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314777,0.0,0.25,0.25,1.0,4,4,0,368.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314778,0.0,0.75,0.75,1.0,12,12,0,620.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314778,0.0,0.5,0.5,1.0,8,8,0,642.875
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314779,0.0,0.8125,0.8125,1.0,13,13,0,706.5384615384615
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314779,0.0,0.5625,0.5625,1.0,9,9,0,767.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314780,0.07142857142857142,0.8125,0.8125,1.0,14,13,1,555.7692307692307
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314780,0.0,0.5,0.5,1.0,8,8,0,523.125
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314781,0.0,0.375,0.375,1.0,6,6,0,619.3333333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314781,0.0,0.375,0.375,1.0,6,6,0,692.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314782,0.0,0.5,0.5333333333333333,0.9375,8,8,0,566.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314782,0.0,0.375,0.4,0.9375,6,6,0,555.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314783,0.0,0.8125,0.8125,1.0,13,13,0,595.6153846153846
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314783,0.0,0.5,0.5,1.0,8,8,0,672.875
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314784,0.0,0.8125,0.8125,1.0,13,13,0,607.5384615384615
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314784,0.0,0.5625,0.5625,1.0,9,9,0,707.2222222222222
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314785,0.0,0.8125,0.8125,1.0,13,13,0,704.5384615384615
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314785,0.0,0.5,0.5,1.0,8,8,0,823.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314786,0.0,0.5,0.5,1.0,8,8,0,444.75
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314786,0.0,0.4375,0.4375,1.0,7,7,0,437.42857142857144
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314787,0.0,0.625,0.625,1.0,10,10,0,817.9
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314787,0.0,0.4375,0.4375,1.0,7,7,0,906.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314788,0.0,0.75,0.75,1.0,12,12,0,614.8333333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314788,0.0,0.5625,0.5625,1.0,9,9,0,656.5555555555555
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314789,0.0,0.6875,0.6875,1.0,11,11,0,804.1818181818181
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314789,0.0,0.4375,0.4375,1.0,7,7,0,789.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314790,0.0,0.8125,0.8125,1.0,13,13,0,730.6153846153846
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314790,0.0,0.375,0.375,1.0,6,6,0,719.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314791,0.14285714285714285,0.75,0.8,0.9375,14,12,2,511.4166666666667
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314791,0.0,0.5,0.5333333333333333,0.9375,8,8,0,564.125
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314792,0.0,0.75,0.75,1.0,12,12,0,631.4166666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314792,0.0,0.5,0.5,1.0,8,8,0,733.875
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314793,0.0,0.6875,0.6875,1.0,11,11,0,733.1818181818181
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314793,0.0,0.5,0.5,1.0,8,8,0,769.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314794,0.0,0.5,0.5,1.0,8,8,0,915.75
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314794,0.0,0.125,0.125,1.0,2,2,0,734.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314795,0.0,0.6875,0.6875,1.0,11,11,0,801.3636363636364
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314795,0.0,0.3125,0.3125,1.0,5,5,0,602.6
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314796,0.0,0.75,0.75,1.0,12,12,0,665.1666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314796,0.0,0.5625,0.5625,1.0,9,9,0,806.8888888888889
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314797,0.0,0.75,0.75,1.0,12,12,0,679.0833333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314797,0.0,0.375,0.375,1.0,6,6,0,639.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314798,0.0,0.5,0.5,1.0,8,8,0,649.125
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314798,0.0,0.25,0.25,1.0,4,4,0,740.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314799,0.0,0.8125,0.8125,1.0,13,13,0,630.4615384615385
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314799,0.0,0.5,0.5,1.0,8,8,0,642.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314800,0.0,0.8125,0.8125,1.0,13,13,0,666.7692307692307
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314800,0.0,0.4375,0.4375,1.0,7,7,0,651.1428571428571
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314801,0.1,0.5625,0.5625,1.0,10,9,1,714.2222222222222
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314801,0.0,0.375,0.375,1.0,6,6,0,780.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314802,0.0,0.75,0.75,1.0,12,12,0,554.8333333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314802,0.0,0.5625,0.5625,1.0,9,9,0,712.4444444444445
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314803,0.0,0.375,0.4,0.9375,6,6,0,694.1666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314803,0.0,0.3125,0.3333333333333333,0.9375,5,5,0,715.2
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314804,0.0,0.4375,0.4666666666666667,0.9375,7,7,0,682.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314804,0.0,0.375,0.4,0.9375,6,6,0,788.6666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314805,0.0,0.75,0.75,1.0,12,12,0,654.4166666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314805,0.0,0.4375,0.4375,1.0,7,7,0,782.7142857142857
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314806,0.0,0.75,0.75,1.0,12,12,0,496.5
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314806,0.0,0.625,0.625,1.0,10,10,0,642.6
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314807,0.0,0.75,0.75,1.0,12,12,0,737.0833333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314807,0.0,0.625,0.625,1.0,10,10,0,870.2
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314808,0.0,0.875,0.875,1.0,14,14,0,739.2142857142857
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314808,0.0,0.5625,0.5625,1.0,9,9,0,746.8888888888889
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314809,0.0,0.9375,0.9375,1.0,15,15,0,605.1333333333333
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314809,0.0,0.625,0.625,1.0,10,10,0,646.1
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314810,0.0,0.625,0.625,1.0,10,10,0,664.6
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314810,0.0,0.375,0.375,1.0,6,6,0,730.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314811,0.0,0.75,0.75,1.0,12,12,0,622.4166666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314811,0.0,0.5625,0.5625,1.0,9,9,0,750.1111111111111
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314812,0.0,0.5625,0.5625,1.0,9,9,0,722.5555555555555
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314812,0.0,0.375,0.375,1.0,6,6,0,692.6666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314813,0.0,0.875,0.9333333333333333,0.9375,14,14,0,655.2857142857143
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314813,0.0,0.75,0.8,0.9375,12,12,0,799.9166666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314814,0.0,0.8125,0.8125,1.0,13,13,0,504.2307692307692
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314814,0.0,0.5625,0.5625,1.0,9,9,0,707.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314815,0.0,0.625,0.625,1.0,10,10,0,653.4
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314815,0.0,0.5,0.5,1.0,8,8,0,758.125
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314816,0.0,0.8125,0.8125,1.0,13,13,0,648.3076923076923
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314816,0.0,0.4375,0.4375,1.0,7,7,0,680.5714285714286
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314817,0.0,0.375,0.375,1.0,6,6,0,471.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314817,0.0,0.25,0.25,1.0,4,4,0,511.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314818,0.0,0.8125,0.8125,1.0,13,13,0,592.4615384615385
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314818,0.0,0.625,0.625,1.0,10,10,0,701.1
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314819,0.14285714285714285,0.375,0.375,1.0,7,6,1,503.1666666666667
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314819,0.0,0.375,0.375,1.0,6,6,0,670.1666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314820,0.0,0.75,0.75,1.0,12,12,0,571.25
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314820,0.0,0.5625,0.5625,1.0,9,9,0,561.2222222222222
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314821,0.0,0.5625,0.5625,1.0,9,9,0,841.1111111111111
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314821,0.0,0.25,0.25,1.0,4,4,0,703.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314822,0.0,0.8125,0.8125,1.0,13,13,0,613.3076923076923
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314822,0.0,0.5625,0.5625,1.0,9,9,0,714.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314823,0.0625,0.9375,0.9375,1.0,16,15,1,591.4
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314823,0.0,0.5,0.5,1.0,8,8,0,677.875
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314824,0.0,0.6875,0.6875,1.0,11,11,0,774.1818181818181
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314824,0.0,0.3125,0.3125,1.0,5,5,0,752.4
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314825,0.0,0.5,0.5,1.0,8,8,0,586.75
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314825,0.0,0.3125,0.3125,1.0,5,5,0,536.6
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314826,0.0,0.9375,0.9375,1.0,15,15,0,551.6
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314826,0.0,0.6875,0.6875,1.0,11,11,0,672.1818181818181
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314827,0.0,0.625,0.625,1.0,10,10,0,554.5
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314827,0.0,0.5,0.5,1.0,8,8,0,581.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314828,0.0,0.6875,0.6875,1.0,11,11,0,635.0909090909091
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314828,0.0,0.5625,0.5625,1.0,9,9,0,718.8888888888889
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314829,0.0,0.25,0.25,1.0,4,4,0,679.25
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314829,0.0,0.1875,0.1875,1.0,3,3,0,676.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314830,0.0,0.8125,0.8125,1.0,13,13,0,523.1538461538462
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314830,0.0,0.625,0.625,1.0,10,10,0,587.7
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314831,0.0,0.75,0.8,0.9375,12,12,0,754.8333333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314831,0.0,0.375,0.4,0.9375,6,6,0,684.1666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314832,0.0,0.875,0.875,1.0,14,14,0,512.7857142857143
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314832,0.0,0.5625,0.5625,1.0,9,9,0,558.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314833,0.0,0.625,0.625,1.0,10,10,0,689.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314833,0.0,0.375,0.375,1.0,6,6,0,661.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314834,0.08333333333333333,0.6875,0.6875,1.0,12,11,1,554.6363636363636
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314834,0.0,0.4375,0.4375,1.0,7,7,0,615.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314835,0.0,0.8125,0.8125,1.0,13,13,0,674.7692307692307
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314835,0.0,0.375,0.375,1.0,6,6,0,686.1666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314836,0.0,0.5625,0.5625,1.0,9,9,0,650.7777777777778
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314836,0.0,0.375,0.375,1.0,6,6,0,703.1666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314837,0.0,0.625,0.625,1.0,10,10,0,758.4
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314837,0.0,0.5625,0.5625,1.0,9,9,0,892.6666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314838,0.0,0.6875,0.6875,1.0,11,11,0,586.0909090909091
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314838,0.0,0.5,0.5,1.0,8,8,0,699.375
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314839,0.0,0.625,0.625,1.0,10,10,0,772.6
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314839,0.0,0.4375,0.4375,1.0,7,7,0,810.5714285714286
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314840,0.0,0.875,0.875,1.0,14,14,0,705.1428571428571
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314840,0.0,0.5625,0.5625,1.0,9,9,0,835.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314841,0.0,0.8125,0.8125,1.0,13,13,0,603.4615384615385
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314841,0.0,0.5625,0.5625,1.0,9,9,0,700.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314842,0.0,0.4375,0.4375,1.0,7,7,0,719.8571428571429
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314842,0.0,0.4375,0.4375,1.0,7,7,0,785.4285714285714
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314843,0.0,0.625,0.6666666666666666,0.9375,10,10,0,680.1
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314843,0.0,0.4375,0.4666666666666667,0.9375,7,7,0,695.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314844,0.0,0.8125,0.8666666666666667,0.9375,13,13,0,584.5384615384615
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314844,0.0,0.6875,0.7333333333333333,0.9375,11,11,0,706.9090909090909
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314845,0.06666666666666667,0.875,0.875,1.0,15,14,1,650.2857142857143
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314845,0.0,0.375,0.375,1.0,6,6,0,739.1666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314846,0.0,0.75,0.75,1.0,12,12,0,596.75
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314846,0.0,0.5,0.5,1.0,8,8,0,663.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314847,0.0,0.875,0.875,1.0,14,14,0,631.6428571428571
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314847,0.0,0.75,0.75,1.0,12,12,0,739.4166666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314848,0.08333333333333333,0.6875,0.6875,1.0,12,11,1,563.4545454545455
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314848,0.1,0.5625,0.5625,1.0,10,9,1,688.5555555555555
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314849,0.0,0.6875,0.6875,1.0,11,11,0,624.3636363636364
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314849,0.0,0.5625,0.5625,1.0,9,9,0,647.7777777777778
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314850,0.0,0.75,0.75,1.0,12,12,0,558.25
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314850,0.0,0.625,0.625,1.0,10,10,0,739.4
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314851,0.0,0.5,0.5,1.0,8,8,0,785.875
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314851,0.0,0.25,0.25,1.0,4,4,0,711.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314852,0.0,0.75,0.75,1.0,12,12,0,643.5
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314852,0.0,0.375,0.375,1.0,6,6,0,636.6666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314853,0.0,0.75,0.75,1.0,12,12,0,675.6666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314853,0.0,0.375,0.375,1.0,6,6,0,618.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314854,0.0,0.625,0.6666666666666666,0.9375,10,10,0,582.9
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314854,0.0,0.375,0.4,0.9375,6,6,0,606.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314855,0.0,0.75,0.75,1.0,12,12,0,536.1666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314855,0.0,0.625,0.625,1.0,10,10,0,628.3
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314856,0.0,0.875,0.875,1.0,14,14,0,607.0714285714286
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314856,0.0,0.4375,0.4375,1.0,7,7,0,637.1428571428571
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314857,0.0,0.625,0.625,1.0,10,10,0,734.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314857,0.0,0.3125,0.3125,1.0,5,5,0,635.8
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314858,0.0,0.625,0.625,1.0,10,10,0,633.5
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314858,0.0,0.5,0.5,1.0,8,8,0,622.75
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314859,0.0,0.6875,0.6875,1.0,11,11,0,650.2727272727273
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314859,0.0,0.4375,0.4375,1.0,7,7,0,664.8571428571429
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314860,0.0,0.75,0.75,1.0,12,12,0,640.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314860,0.0,0.5625,0.5625,1.0,9,9,0,756.6666666666666
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314861,0.0,0.6875,0.6875,1.0,11,11,0,691.3636363636364
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314861,0.0,0.4375,0.4375,1.0,7,7,0,719.1428571428571
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314862,0.08333333333333333,0.6875,0.6875,1.0,12,11,1,702.1818181818181
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314862,0.0,0.375,0.375,1.0,6,6,0,732.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314863,0.0,0.5,0.5333333333333333,0.9375,8,8,0,605.375
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314863,0.0,0.4375,0.4666666666666667,0.9375,7,7,0,683.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314864,0.07692307692307693,0.75,0.75,1.0,13,12,1,621.1666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314864,0.1,0.5625,0.5625,1.0,10,9,1,727.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314865,0.0,0.6875,0.6875,1.0,11,11,0,666.7272727272727
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314865,0.0,0.375,0.375,1.0,6,6,0,709.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314866,0.0,0.6875,0.6875,1.0,11,11,0,691.6363636363636
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314866,0.0,0.5625,0.5625,1.0,9,9,0,793.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314867,0.0,0.5625,0.5625,1.0,9,9,0,725.1111111111111
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314867,0.0,0.4375,0.4375,1.0,7,7,0,892.7142857142857
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314868,0.0,0.6875,0.6875,1.0,11,11,0,662.3636363636364
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314868,0.0,0.25,0.25,1.0,4,4,0,561.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314869,0.0,0.75,0.75,1.0,12,12,0,604.8333333333334
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314869,0.0,0.5,0.5,1.0,8,8,0,723.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314870,0.0,0.6875,0.6875,1.0,11,11,0,745.3636363636364
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314870,0.0,0.375,0.375,1.0,6,6,0,775.5
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314871,0.0,0.8125,0.8125,1.0,13,13,0,729.1538461538462
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314871,0.0,0.5,0.5,1.0,8,8,0,761.25
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314872,0.07142857142857142,0.8125,0.8125,1.0,14,13,1,573.0769230769231
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314872,0.0,0.4375,0.4375,1.0,7,7,0,558.7142857142857
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314873,0.0,0.6875,0.6875,1.0,11,11,0,614.6363636363636
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314873,0.0,0.4375,0.4375,1.0,7,7,0,752.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314874,0.0,0.6875,0.6875,1.0,11,11,0,669.9090909090909
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314874,0.0,0.3125,0.3125,1.0,5,5,0,709.0
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314875,0.0,0.6875,0.6875,1.0,11,11,0,757.5454545454545
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314875,0.0,0.375,0.375,1.0,6,6,0,727.3333333333334
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314876,0.0,0.4375,0.4375,1.0,7,7,0,744.0
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314876,0.0,0.3125,0.3125,1.0,5,5,0,811.2
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314877,0.0,0.75,0.75,1.0,12,12,0,565.6666666666666
campaign75-geometric-daily,Proposal e-alpha-spending (FWER),1.5,0.0,314877,0.0,0.5,0.5,1.0,8,8,0,581.375
campaign75-geometric-daily,Persistent weighted e-BH,1.5,0.0,314878,0.0,0.5625,0.6,0.9375,9,9,0,665.4444444444445
