design,method,annual_sharpe,correlation,seed,fdp,end_to_end_power,conditional_power,proposal_recall,discoveries,true_discoveries,false_discoveries,delay
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315511,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315511,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315512,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315512,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315513,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315513,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315514,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,790.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315514,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,790.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315515,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315515,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315516,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315516,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315517,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315517,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315518,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,687.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315518,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,687.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315519,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315519,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315520,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315520,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315521,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315521,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315522,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315522,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315523,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315523,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315524,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315524,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315525,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315525,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315526,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,351.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315526,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,351.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315527,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315527,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315528,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315528,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315529,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315529,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315530,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315530,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315531,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315531,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315532,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315532,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315533,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315533,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315534,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315534,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315535,0.0,0.125,0.14285714285714285,0.875,2,2,0,850.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315535,0.0,0.0625,0.07142857142857142,0.875,1,1,0,866.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315536,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315536,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315537,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315537,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315538,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315538,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315539,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315539,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315540,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315540,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315541,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315541,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315542,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315542,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315543,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315543,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315544,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315544,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315545,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315545,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315546,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315546,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315547,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315547,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315548,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,345.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315548,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,345.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315549,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315549,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315550,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315550,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315551,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315551,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315552,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315552,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315553,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315553,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315554,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315554,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315555,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315555,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315556,0.0,0.0625,0.07692307692307693,0.8125,1,1,0,314.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315556,0.0,0.0625,0.07692307692307693,0.8125,1,1,0,314.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315557,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315557,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315558,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315558,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315559,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315559,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315560,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315560,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315561,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315561,0.0,0.0,0.0,0.75,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315562,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315562,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315563,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315563,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315564,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315564,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315565,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315565,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315566,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,616.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315566,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,616.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315567,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315567,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315568,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315568,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315569,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315569,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315570,0.0,0.0625,0.0625,1.0,1,1,0,347.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315570,0.0,0.0625,0.0625,1.0,1,1,0,347.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315571,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315571,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315572,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315572,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315573,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315573,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315574,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315574,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315575,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315575,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315576,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315576,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315577,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315577,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315578,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315578,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315579,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315579,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315580,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315580,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315581,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,850.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315581,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,850.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315582,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315582,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315583,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315583,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315584,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315584,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315585,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315585,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315586,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315586,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315587,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315587,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315588,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315588,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315589,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315589,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315590,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315590,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315591,1.0,0.0,0.0,0.8125,1,0,1,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315591,1.0,0.0,0.0,0.8125,1,0,1,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315592,0.0,0.0625,0.07142857142857142,0.875,1,1,0,850.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315592,0.0,0.0625,0.07142857142857142,0.875,1,1,0,850.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315593,0.0,0.0625,0.0625,1.0,1,1,0,603.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315593,0.0,0.0625,0.0625,1.0,1,1,0,603.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315594,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315594,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315595,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315595,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315596,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315596,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315597,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315597,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315598,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315598,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315599,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315599,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315600,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315600,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315601,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315601,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315602,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315602,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315603,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315603,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315604,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315604,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315605,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315605,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315606,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315606,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315607,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315607,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315608,0.0,0.125,0.125,1.0,2,2,0,964.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315608,0.0,0.0625,0.0625,1.0,1,1,0,827.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315609,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315609,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315610,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315610,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315611,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315611,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315612,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315612,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315613,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315613,0.0,0.0,0.0,0.8125,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315614,0.0,0.125,0.13333333333333333,0.9375,2,2,0,383.5
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315614,0.0,0.125,0.13333333333333333,0.9375,2,2,0,399.5
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315615,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,802.0
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315615,0.0,0.0625,0.06666666666666667,0.9375,1,1,0,802.0
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315616,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315616,0.0,0.0,0.0,0.875,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315617,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315617,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315618,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315618,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315619,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315619,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315620,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315620,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315621,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315621,0.0,0.0,0.0,1.0,0,0,0,
anchored75-fixed-daily,Persistent weighted e-BH,0.5,0.5,315622,0.0,0.0,0.0,0.9375,0,0,0,
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),0.5,0.5,315622,0.0,0.0,0.0,0.9375,0,0,0,
