date,market_ew30,high_volatility_lb63_b3_monthly,high_volatility_lb21_b5_monthly,high_volatility_lb63_b5_monthly,high_volatility_lb252_b10_monthly,high_volatility_lb252_b3_monthly,time_series_momentum_lb126_monthly,cross_momentum_lb252_skip21_b3_weekly,time_series_momentum_lb252_monthly,cross_momentum_lb21_skip0_b5_monthly,cross_momentum_lb63_skip0_b10_monthly,cross_momentum_lb21_skip0_b3_monthly,time_series_momentum_lb21_monthly,cross_momentum_lb21_skip0_b10_monthly,time_series_momentum_lb63_monthly,time_series_momentum_lb126_weekly,cross_reversal_lb63_skip0_b5_weekly,high_volatility_lb126_b3_monthly,time_series_momentum_lb252_weekly,cross_reversal_lb126_skip0_b5_weekly,time_series_momentum_lb63_weekly,cross_momentum_lb63_skip0_b5_monthly,cross_momentum_lb63_skip0_b3_monthly,low_volatility_lb21_b3_monthly,low_volatility_lb21_b5_monthly,cross_reversal_lb21_skip0_b3_weekly,low_volatility_lb126_b3_monthly,low_volatility_lb63_b3_monthly,cross_momentum_lb252_skip21_b3_monthly,cross_reversal_lb126_skip0_b10_monthly,cross_reversal_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b3_monthly,cross_momentum_lb252_skip21_b5_monthly,cross_momentum_lb252_skip21_b5_weekly,low_volatility_lb252_b3_monthly,low_volatility_lb63_b5_monthly,cross_momentum_lb63_skip0_b10_weekly,low_volatility_lb126_b5_monthly,low_volatility_lb252_b5_monthly,cross_momentum_lb63_skip0_b5_weekly,cross_momentum_lb63_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_monthly,cross_momentum_lb252_skip21_b10_monthly,cross_momentum_lb126_skip0_b3_weekly,cross_momentum_lb126_skip0_b5_weekly,cross_momentum_lb126_skip0_b10_weekly,cross_momentum_lb126_skip0_b10_monthly,cross_momentum_lb252_skip21_b10_weekly,cross_reversal_lb21_skip0_b10_weekly,low_volatility_lb252_b10_monthly,low_volatility_lb63_b10_monthly,time_series_reversal_lb21_monthly,low_volatility_lb126_b10_monthly,cross_reversal_lb21_skip0_b5_weekly,low_volatility_lb21_b10_monthly,time_series_reversal_lb252_monthly,time_series_reversal_lb126_monthly,cross_reversal_lb63_skip0_b3_weekly,high_volatility_lb21_b10_monthly,high_volatility_lb126_b10_monthly,high_volatility_lb126_b5_monthly,cross_momentum_lb21_skip0_b3_weekly,cross_momentum_lb21_skip0_b5_weekly,high_volatility_lb21_b3_monthly,cross_momentum_lb21_skip0_b10_weekly,time_series_reversal_lb63_weekly,high_volatility_lb252_b5_monthly,high_volatility_lb63_b10_monthly,time_series_reversal_lb126_weekly,time_series_reversal_lb63_monthly,time_series_momentum_lb21_weekly,time_series_reversal_lb21_weekly,cross_reversal_lb63_skip0_b5_monthly,cross_reversal_lb63_skip0_b10_weekly,cross_reversal_lb63_skip0_b10_monthly,cross_reversal_lb63_skip0_b3_monthly,cross_reversal_lb252_skip21_b3_monthly
2018-01-19,20.08704044,9.002268172e-06,3.670210766e-05,9.705537127e-08,5.825568939e-06,2.629014985e-06,154.9340173,1.350778064,105.7892678,0.1266493035,1.12734097,0.1383098097,0.3468957458,0.110978877,6.092701233,18.72675294,0.07829339773,0.02036450203,14.60929809,0.03525482658,4.2200716,5.2113658,4.450324455,1.72569381,1.440048899,0.7844474472,1.918184636,0.8907188702,1.515612749,0.8710856806,0.836219367,4.909672955,1.845591102,0.6862731305,0.1614270363,0.07278922014,0.06141058441,0.006218198752,0.01778116267,0.3315460954,1.213195705,0.8727667741,1.024146578,1.336881637,2.156886392,1.273245481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-22,20.08704044,8.961570661e-06,3.609053575e-05,9.609085529e-08,5.762129138e-06,2.581862335e-06,165.2834549,1.260808834,112.8491,0.1279628462,1.055316705,0.1393967143,0.36626225,0.1145493336,6.252757921,19.49376492,0.07812206818,0.02024611429,15.27237299,0.03537042719,4.389799374,5.158483289,4.451868052,1.731136155,1.452780284,0.7795864562,1.932112009,0.8942428091,1.470046284,0.8714616838,0.8362597514,4.898571965,1.720419564,0.6406991048,0.1640357207,0.07341277151,0.05996479225,0.006113149692,0.0185192156,0.3336583232,1.24740051,0.8472419133,0.9987951621,1.330845597,2.139482472,1.270824945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-23,20.08704044,8.575335151e-06,3.354705741e-05,9.046400153e-08,5.90023952e-06,2.593875242e-06,168.006466,1.263153713,115.1476676,0.1251940735,1.015059019,0.1353540714,0.3708026592,0.1099418895,6.312567601,19.59482734,0.07839889956,0.02023368505,15.47686248,0.03583766996,4.423571372,5.201382786,4.460917519,1.783199892,1.506984347,0.7892318784,1.933589526,0.9279318133,1.472783056,0.8712239545,0.8362173678,4.672161793,1.744004387,0.6600578291,0.1633500601,0.07711458878,0.06089663443,0.005586355298,0.01853213328,0.3291434847,1.239924283,0.8085325471,1.083101006,1.239710624,2.080716868,1.272174773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-24,20.08704044,9.070263082e-06,3.465886063e-05,9.910549496e-08,6.212498269e-06,2.75318746e-06,167.8583061,1.238825492,115.6490072,0.1340069076,0.9761361735,0.1457299261,0.3804763733,0.1187000862,6.332363302,19.63422305,0.07823900551,0.02068994734,15.5184879,0.0358594449,4.447518847,5.210883903,4.552043423,1.712272799,1.480756106,0.7846875736,1.879316839,0.8814879663,1.424091703,0.8719877923,0.8361879338,4.763594715,1.643092095,0.5982908081,0.1543335222,0.07080895443,0.06175033169,0.004883223754,0.01716542682,0.3317096592,1.274250931,0.8108243373,1.05092028,1.274819062,2.07807845,1.273113104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-25,20.08704044,8.966660846e-06,3.273455211e-05,8.81092859e-08,5.283452453e-06,2.702280663e-06,170.2364401,1.303516532,114.6373168,0.1344401291,0.9795539403,0.1438572352,0.3797924941,0.1090064454,6.281711866,19.70744951,0.07764949875,0.02033110991,15.42614408,0.03517666124,4.396204523,5.131598966,4.44251228,1.725876734,1.524099316,0.780773869,1.920248529,0.8903048959,1.443119331,0.8723915829,0.8366986665,4.952340395,1.741239866,0.63278172,0.1569198585,0.07759835052,0.06064746721,0.005253540649,0.01839719407,0.341259553,1.323346236,0.8340906192,1.079969046,1.345108813,2.160682873,1.256819505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-26,20.08704044,9.12194913e-06,3.317475402e-05,9.112785765e-08,5.18450094e-06,2.82319397e-06,186.0022758,1.323287778,127.3019267,0.1286508936,0.9634354344,0.1456636424,0.4064260999,0.1066509572,6.535498736,20.9030327,0.07882683969,0.02084443026,16.59070215,0.03563929422,4.709568565,5.04580758,4.380710932,1.705280445,1.513357444,0.7835191987,1.859807647,0.8768308943,1.469337262,0.8730006264,0.8371546521,4.799081178,1.755743861,0.649139652,0.150572632,0.07532485594,0.0581662222,0.004898858367,0.01750571438,0.3215249959,1.350931662,0.8091540789,1.089734266,1.282184504,2.101653726,1.242446716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-29,20.08704044,8.695350176e-06,3.160575452e-05,8.442951155e-08,5.152331051e-06,2.688211191e-06,169.0710676,1.325037558,113.9724821,0.1236793,0.90177946,0.1405743775,0.3770957432,0.1013414066,6.204308299,19.7840977,0.07705423734,0.02063372357,15.37018464,0.03438290043,4.421541264,5.018123796,4.416046364,1.760197358,1.550937694,0.750823428,1.883477234,0.9127728666,1.478996094,0.874405703,0.8364257679,4.724477463,1.795917329,0.6424741933,0.1571218038,0.08007646488,0.06079040852,0.004761767404,0.01740956959,0.3478555975,1.455061705,0.7839949057,1.129570158,1.334073127,2.251623416,1.263438806,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-30,20.08704044,7.955681069e-06,2.909436211e-05,7.984903228e-08,4.720540827e-06,2.323069269e-06,147.9452056,1.326546261,99.42999847,0.1149272914,0.8371830716,0.1234910174,0.340950673,0.09639696823,5.869153313,18.18603487,0.07834307676,0.01956682413,14.04028473,0.03596238601,4.068233151,4.801451103,4.360779007,1.862070264,1.615325367,0.7651244161,2.005596939,0.9803378034,1.509307521,0.8780950177,0.8403738068,4.572839461,1.845374084,0.6490110922,0.1764086737,0.08377977604,0.05112066539,0.005497806939,0.01998538757,0.3257434148,1.385395011,0.6987640126,1.158196316,1.252408429,2.038581776,1.138651737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-01-31,20.08704044,7.839811415e-06,2.873874808e-05,8.060850549e-08,4.683253884e-06,2.299303176e-06,145.5885061,1.356784969,97.81611326,0.1184579036,0.8510685569,0.1173040309,0.3319830076,0.09649477554,5.861309093,17.92929721,0.07843953937,0.01944296074,13.89598084,0.03608944722,4.012129516,4.77755977,4.474516594,1.880136141,1.625556962,0.7682441908,2.021169589,0.9926001427,1.489392189,0.8767379769,0.8412726998,4.649383156,1.873193297,0.6520254015,0.1780092813,0.08310389133,0.04855147473,0.005902842866,0.0205755054,0.324211027,1.297917755,0.6890010023,1.191737131,1.318025711,2.023552992,1.112926839,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-01,20.08704044,7.717916266e-06,2.715255954e-05,8.041950578e-08,4.660623125e-06,2.282633404e-06,142.0631497,1.317249552,94.4225522,0.1215740493,0.8582078108,0.1199075969,0.3273523785,0.1019351163,5.788950069,17.7775099,0.07776643007,0.01931311817,13.56234086,0.03574620935,3.951114537,4.830419331,4.539445343,1.907396393,1.670717859,0.762170447,2.035470323,1.00582881,1.459598305,0.8765157037,0.8397652521,4.717280379,1.826772786,0.6317645727,0.1791268975,0.08302703421,0.05162305329,0.006002922708,0.02049570338,0.3348422581,1.279278648,0.7048080518,1.177850792,1.381555264,2.06374042,1.155136794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-02,20.08704044,6.821680654e-06,2.509607399e-05,6.451499854e-08,4.07845721e-06,1.982964186e-06,110.3878884,1.331282821,72.52964234,0.1230262925,0.8167488363,0.1209961235,0.2732548684,0.1049184769,5.210594268,15.27068772,0.07715719204,0.01840165188,11.42323037,0.03690740714,3.421554893,4.913877573,4.560732744,1.992819544,1.736803525,0.7602650338,2.148625319,1.106152874,1.465776022,0.8799956655,0.8430815068,4.664478245,1.886070423,0.6395989842,0.1996950799,0.09701665157,0.04451105181,0.006646001668,0.02240062805,0.344839732,1.303139305,0.6445982836,1.191843831,1.295711272,1.924128862,1.058946479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-05,20.08704044,7.422793608e-06,2.683768717e-05,7.03750407e-08,4.238377479e-06,2.197578084e-06,85.77513543,1.308380621,55.71284504,0.1190149121,0.8551350521,0.1098210693,0.2280973899,0.09374794055,4.690020176,13.11735473,0.07858280248,0.01906183677,9.621509545,0.03650931823,2.962971024,4.87611091,4.508044472,1.929346932,1.674291828,0.7824904557,2.059392985,1.023874802,1.456397206,0.8798526188,0.8438049445,4.511944421,1.808973249,0.5996677913,0.1811110565,0.08963747308,0.04453465425,0.006458083128,0.0210441877,0.3200765338,1.167941326,0.6390669972,1.163809269,1.305280874,1.965952586,1.038502273,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-06,20.08704044,7.893040233e-06,2.929896075e-05,7.734078498e-08,4.661959916e-06,2.338257042e-06,96.85460459,1.413746266,62.68558469,0.1300244212,0.9015330852,0.1258204728,0.2513568319,0.1005560842,4.977184572,14.16006314,0.07687372273,0.01955435949,10.44826393,0.03461768698,3.19895782,5.091248061,4.770440163,1.836782776,1.593998792,0.780449768,1.996855349,0.9682727612,1.499527019,0.8741694566,0.8387046876,4.908705513,1.936281086,0.6861996226,0.1709754135,0.08213575928,0.04630742168,0.005463987808,0.01805611971,0.3468562662,1.259404688,0.7331257943,1.314257528,1.47101399,2.177145825,1.170257144,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-07,20.08704044,7.156977025e-06,2.695110966e-05,6.789925308e-08,4.527402365e-06,2.097349579e-06,94.40142465,1.45406369,60.94580828,0.1365759886,0.8961692594,0.1335915772,0.2467324179,0.1082757206,4.91782648,13.96356236,0.07666478771,0.01881000037,10.24712381,0.03489875234,3.148490927,5.122727017,4.561279404,1.91635569,1.661522038,0.7452724472,2.087150875,1.046517324,1.53294477,0.8754901913,0.840089226,5.084837253,2.070388401,0.6975369337,0.1865215875,0.09070336078,0.04726529481,0.005913469228,0.01880585275,0.3504573704,1.326886268,0.7236785723,1.38119534,1.422325947,2.141024779,1.130224687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-08,20.08704044,7.076195075e-06,2.735738928e-05,6.661647046e-08,4.438490907e-06,1.992741566e-06,73.35311058,1.409859185,46.81485062,0.1184971976,0.8601970404,0.1151679905,0.2059579793,0.09469043229,4.426501898,11.99454826,0.07883033404,0.01872333566,8.630903554,0.03664897819,2.726505252,4.861175176,4.440117552,1.945589376,1.648399342,0.7538751323,2.098403088,1.056597895,1.509797763,0.8813883273,0.8454066526,4.658195651,1.957374867,0.6297041013,0.1946124511,0.09214999374,0.04348966526,0.006122971115,0.02112065463,0.3126906304,1.242986799,0.6168320104,1.12808785,1.207006454,1.921152425,0.9814461236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-09,20.08704044,7.365395952e-06,2.694595193e-05,6.647393083e-08,4.265488516e-06,2.128665003e-06,77.5191008,1.441358542,49.9616631,0.1215235152,0.8759152965,0.1090405087,0.2150364178,0.1001243603,4.544026526,12.45641415,0.07722046454,0.01903500768,9.027542324,0.03669832537,2.821257227,4.823907514,4.321187262,1.934181721,1.661410131,0.7735163888,2.057609461,1.019811469,1.502552825,0.8810147021,0.8430323737,4.537507218,1.915945956,0.6431603233,0.1831477844,0.09231620067,0.04750275611,0.006276803119,0.02013738548,0.3372661273,1.116027537,0.6294885508,1.111261757,1.22419547,1.915776875,1.039584515,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-12,20.08704044,7.791310342e-06,2.884642414e-05,7.133326107e-08,4.497922259e-06,2.267570706e-06,84.3228221,1.4970377,54.58156131,0.1211437895,0.8678170843,0.1117759837,0.2289767887,0.0979133691,4.730097468,12.97651721,0.07770346242,0.01948315747,9.470743157,0.03576084018,2.827316454,4.917122449,4.407168266,1.857714097,1.600025494,0.7878079268,2.000668325,0.9692423262,1.529084073,0.8780925922,0.8414276749,4.576406801,1.958033001,0.6811499,0.1727200299,0.08662907154,0.04553754055,0.005692384401,0.01893602693,0.3285061907,1.133783727,0.6658693318,1.151366428,1.223170694,2.017325466,1.08011111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-13,20.08704044,8.577408666e-06,3.138204833e-05,7.793402046e-08,4.796774346e-06,2.51463717e-06,86.06259549,1.515430228,55.79140789,0.1228455189,0.9692087343,0.1131077905,0.2329402845,0.09895594972,4.775474796,13.12450927,0.07443942319,0.02028303597,9.60148993,0.03492707117,2.864371141,5.177683835,4.671867503,1.781370576,1.525730273,0.7803005059,1.903261473,0.8846250731,1.536794776,0.8767534499,0.8393034929,4.566069762,1.932030904,0.6917743746,0.1561433518,0.07982373739,0.05276190546,0.005062094881,0.0169970605,0.3813134311,1.30801305,0.6967831973,1.119442071,1.229715386,2.114404952,1.137007416,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-14,20.08704044,1.028849654e-05,3.691494678e-05,9.838807741e-08,5.823674456e-06,3.117407193e-06,94.67265839,1.573410283,61.22852462,0.1394177821,1.179512465,0.1292684912,0.2537126041,0.1072805761,4.99769485,13.98311981,0.0690201147,0.0219325934,10.20498202,0.03153614191,2.943208013,5.811384286,5.245102207,1.608972308,1.382146837,0.7750169369,1.716639062,0.7293506766,1.563269587,0.8698827214,0.830910458,4.942827649,1.921836242,0.7623733043,0.1226322925,0.06187020655,0.067048465,0.003661379388,0.01163070285,0.4861427151,1.610555252,0.8553996616,1.177415896,1.396814249,2.53532222,1.374937714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-15,20.08704044,1.016358561e-05,3.727409594e-05,9.27033383e-08,5.421195775e-06,2.990509571e-06,100.4741727,1.66971374,65.53410561,0.1426332107,1.203322048,0.1321056365,0.2639398086,0.1127484782,5.139681081,14.31624289,0.06798822484,0.02182323514,10.6526431,0.03125686483,2.96998566,5.942585487,5.387921126,1.564443905,1.374820678,0.7564297807,1.727307022,0.7374057821,1.604970011,0.8696026327,0.8310174754,5.113216502,2.041285129,0.8016023007,0.1272653346,0.06502038469,0.07164591413,0.003724261419,0.01212095391,0.5130151554,1.664905962,0.8689584445,1.192219713,1.456744541,2.580190824,1.371340079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-16,20.08704044,1.048371776e-05,3.81179684e-05,9.371751382e-08,5.193155453e-06,3.022795347e-06,100.0080121,1.673981761,65.35848594,0.1355860601,1.192005501,0.1294357701,0.261831273,0.1124957572,5.128639554,14.23536128,0.06935098948,0.02210449764,10.61848492,0.031114733,2.970077189,5.718087199,5.313393623,1.497141947,1.35784313,0.7929216169,1.699708767,0.7163917581,1.606523415,0.8696838368,0.8314344415,5.027686159,2.086942079,0.7916934839,0.1259994437,0.06439803562,0.07407176011,0.00364340486,0.01262697232,0.4751813242,1.52300094,0.8835533985,1.165584905,1.423904591,2.603575085,1.357356403,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-20,20.08704044,1.004043177e-05,3.695062885e-05,9.043372823e-08,5.133470201e-06,2.960617215e-06,94.66305446,1.742164504,61.51815871,0.1402757301,1.136468805,0.1332869071,0.2531532566,0.1189116748,5.001997316,13.83136476,0.06936077543,0.02172214886,10.25510297,0.03077053212,2.888010454,5.574239566,5.135017172,1.51893453,1.380586161,0.7857327453,1.7363399,0.7439331085,1.605365508,0.8683605626,0.8307438906,5.10519918,2.180237017,0.8264158525,0.1283914368,0.06637418739,0.071642853,0.003729619182,0.0125487553,0.4731363759,1.548838836,0.8948998426,1.258587681,1.459533079,2.660370564,1.379425036,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-21,20.08704044,9.859292411e-06,3.747111397e-05,9.066581589e-08,5.455431147e-06,3.005242812e-06,93.01981073,1.849436049,60.08820553,0.1465406853,1.188019384,0.1430459548,0.2519739356,0.122798875,4.961959625,13.6929475,0.068302986,0.0215617596,10.13165439,0.03011031879,2.86450322,5.768755855,5.205674268,1.530746593,1.369992379,0.7766152948,1.752197388,0.7560461875,1.657414439,0.8671234814,0.8295483433,5.252202131,2.3070164,0.899801969,0.1266113818,0.06622556538,0.07821483322,0.003566949101,0.01177634099,0.5007448954,1.597653559,0.9341867366,1.329126701,1.485016223,2.778848246,1.421008714,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-22,20.08704044,1.035284073e-05,3.782550219e-05,9.461606799e-08,5.518957346e-06,3.143712784e-06,94.53274991,1.932719596,61.1867398,0.1458827801,1.174392944,0.1395206966,0.2546137116,0.1160519421,4.999180734,13.86828836,0.06908858101,0.02200283944,10.2529213,0.02987025767,2.88115501,5.742322668,5.097263342,1.508045597,1.362922242,0.7908283305,1.708056493,0.7220481118,1.681483529,0.8660990529,0.8296724944,5.307516991,2.259279228,0.8922678093,0.1212363163,0.06371067398,0.07456972351,0.003608277031,0.01174897925,0.4788258226,1.528434551,0.964153339,1.338564563,1.49862045,2.824524261,1.416569941,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-23,20.08704044,1.063843867e-05,4.009685786e-05,1.005658394e-07,5.750611549e-06,3.263763461e-06,101.1663933,1.881131475,66.17944892,0.1460073876,1.187080682,0.1378827756,0.2691458225,0.1171443106,5.160906126,14.41221393,0.06892223377,0.02225098312,10.68637875,0.03020629884,2.998664253,5.821340116,5.206879938,1.485174624,1.31821218,0.7956198296,1.684137694,0.7040060177,1.630627511,0.8665750698,0.8298965759,5.099313894,2.187755099,0.8582195937,0.1169400706,0.06020301667,0.07309859165,0.003405465728,0.01136749372,0.48323102,1.552446032,0.9348411782,1.273936772,1.464533359,2.759198006,1.408583349,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-26,20.08704044,1.076365782e-05,4.076908e-05,1.017255651e-07,5.912058354e-06,3.282364261e-06,107.4474183,1.973811014,70.22730221,0.1528249065,1.21600404,0.1456521646,0.2824805579,0.1275505928,5.308329961,14.95383974,0.06693995249,0.02235805429,10.98355949,0.02958095153,3.09250195,6.001537343,5.409178065,1.44717915,1.306053332,0.7892304377,1.674028728,0.6964658535,1.612833108,0.8648494436,0.8289211746,5.244111866,2.210333983,0.8882267315,0.1163179007,0.05959121605,0.08177866471,0.00322939751,0.0108183733,0.5359391022,1.704891216,0.9822848637,1.277958913,1.525265122,2.87655789,1.442308787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-27,20.08704044,1.119936778e-05,4.035266715e-05,1.013515192e-07,5.7404808e-06,3.416036124e-06,99.39383248,1.957627842,64.42090927,0.1547307961,1.25246408,0.145035105,0.2672961718,0.12803944,5.125475134,14.37778874,0.06543440001,0.02272788798,10.57788706,0.02828044262,3.01213614,6.244371686,5.728948228,1.393675153,1.313407967,0.7582084575,1.63942615,0.670769015,1.625697013,0.8635973678,0.8273590712,5.492571867,2.163637975,0.8853508132,0.1118927099,0.05978452287,0.08977442803,0.003223864864,0.01072556414,0.5816005266,1.890774039,1.078083204,1.273822416,1.656293966,3.138139545,1.499178691,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-02-28,20.08704044,1.039859801e-05,3.848390584e-05,9.23827667e-08,5.396018002e-06,3.285608954e-06,91.53739913,1.988940972,59.05613901,0.1612557578,1.300222521,0.151473577,0.2529837673,0.1357833481,4.939286461,13.71638161,0.06422523717,0.02206369512,10.12208516,0.0281927431,2.933754045,6.50440399,5.906272156,1.444707091,1.346898735,0.7385320105,1.699698416,0.714778359,1.635261808,0.8633742731,0.8269634916,5.628780792,2.205430738,0.9097470247,0.1159091014,0.06444992904,0.09610706883,0.003441159756,0.01101593508,0.6219986405,1.939675563,1.081237671,1.308955267,1.703085557,3.157997621,1.514106767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-01,20.08704044,1.176635025e-05,3.975147003e-05,9.943754648e-08,5.78358686e-06,3.631322625e-06,87.19254877,1.660148851,56.90231211,0.1566859787,1.277330258,0.1405164585,0.2603865737,0.130471588,4.873160737,13.28209621,0.06448805519,0.02315843209,9.839966871,0.02834025681,2.876461268,6.487818352,5.640648234,1.342314759,1.321637566,0.7507377669,1.599795422,0.633602616,1.523397298,0.8638606971,0.8270312763,5.368395188,1.963587752,0.8031015098,0.1051109272,0.06010945301,0.09448063766,0.003063703205,0.009911060441,0.6124900417,1.969731142,1.069011897,1.126229941,1.651761484,3.124303343,1.511524648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-02,20.08704044,1.190669983e-05,4.027265685e-05,1.001933881e-07,5.893165665e-06,3.683564002e-06,89.22137947,1.653081458,57.84809091,0.1651416913,1.326663124,0.1471536469,0.2549282584,0.1350043017,4.910595839,13.48955156,0.06334731573,0.0235435989,9.99249419,0.02814672623,2.923883068,6.760332463,6.004001884,1.355827022,1.312478394,0.7392535546,1.567853569,0.6269725665,1.526001314,0.863050746,0.8260775545,5.488350681,1.968412642,0.8146273665,0.1037624494,0.05971591938,0.1007517023,0.002881243529,0.009711189342,0.653025651,2.088470134,1.085263367,1.111993295,1.722782657,3.167882459,1.547797988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-05,20.08704044,1.168871004e-05,3.919092178e-05,9.795699714e-08,5.743496184e-06,3.417440599e-06,92.02038472,1.687328642,59.03165603,0.1683201829,1.281168882,0.1477315627,0.2451141592,0.1347122546,4.934369522,13.73582627,0.06379206081,0.02307235019,10.13886528,0.02844580581,2.92152423,6.626692095,6.089053238,1.387705764,1.331142047,0.7350168942,1.605783108,0.6370625181,1.548647257,0.8633641939,0.826326165,5.452692562,2.006702801,0.8200223087,0.1104617166,0.06086484416,0.09676707696,0.002911218337,0.01019512917,0.6342305597,2.034268492,1.057211639,1.110669522,1.695056666,3.095875407,1.536819057,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-06,20.08704044,1.233855843e-05,4.187678255e-05,1.043077873e-07,6.351446201e-06,3.756692348e-06,95.65099482,1.854402724,61.14522219,0.1678558271,1.342664394,0.1443966384,0.2376466747,0.1359374056,4.983241972,14.04692133,0.06237093346,0.02387655088,10.39574438,0.02784928532,2.947630403,6.780430006,6.208005362,1.331634243,1.283001166,0.7281971676,1.538682438,0.6060273181,1.573980532,0.8615970073,0.8247159576,5.707563098,2.107991369,0.8724874818,0.1007691042,0.05747128476,0.1027211316,0.002563579636,0.009450862054,0.6884363528,2.157949829,1.115070992,1.12068382,1.83257181,3.23154859,1.599721242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2018-03-07,20.08704044,1.26235022e-05,4.340013411e-05,1.065349978e-07,6.40906622e-06,3.937411834e-06,95.51481982,1.922787081,61.47257544,0.1733256593,1.415603881,0.150264543,0.2402807544,0.1402337712,4.999675852,14.07808128,0.06165745314,0.02413237091,10.43370084,0.02732504949,2.968892699,7.014634658,6.306214126,1.295449702,1.258176661,0.7194562929,1.518631481,0.5936501298,1.564416652,0.8596952612,0.8229905014,5.843105206,2.131679418,0.9313488734,0.09641669223,0.05640850706,0.107279336,0.002513679338,0.009399037139,0.7184276025,2.316283787,1.17889027,1.193903001,1.862815641,3.357848653,1.669696487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
