design,method,seed,false_discoveries,any_false,first_day
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272209,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272210,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272210,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272211,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272211,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272212,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272212,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272213,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272213,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272214,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272214,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272215,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272215,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272216,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272216,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272217,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272217,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272218,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272218,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272219,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272219,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272220,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272220,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272221,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272221,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272222,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272222,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272223,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272223,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272224,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272224,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272225,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272225,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272226,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272226,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272227,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272227,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272228,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272228,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272229,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272229,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272230,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272230,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272231,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272231,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272232,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272232,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272233,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272233,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272234,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272234,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272235,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272235,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272236,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272236,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272237,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272237,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272238,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272238,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272239,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272239,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272240,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272240,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272241,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272241,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272242,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272242,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272243,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272243,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272244,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272244,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272245,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272245,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272246,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272246,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272247,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272247,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272248,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272248,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272249,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272249,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272250,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272250,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272251,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272251,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272252,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272252,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272253,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272253,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272254,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272254,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272255,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272255,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272256,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272256,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272257,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272257,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272258,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272258,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272259,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272259,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272260,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272260,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272261,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272261,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272262,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272262,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272263,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272263,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272264,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272264,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272265,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272265,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272266,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272266,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272267,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272267,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272268,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272268,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272269,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272269,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272270,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272270,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272271,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272271,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272272,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272272,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272273,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272273,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272274,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272274,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272275,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272275,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272276,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272276,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272277,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272277,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272278,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272278,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272279,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272279,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272280,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272280,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272281,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272281,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272282,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272282,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272283,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272283,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272284,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272284,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272285,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272285,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272286,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272286,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272287,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272287,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272288,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272288,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272289,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272289,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272290,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272290,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272291,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272291,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272292,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272292,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272293,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272293,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272294,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272294,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272295,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272295,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272296,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272296,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272297,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272297,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272298,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272298,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272299,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272299,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272300,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272300,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272301,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272301,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272302,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272302,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272303,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272303,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272304,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272304,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272305,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272305,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272306,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272306,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272307,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272307,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272308,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272308,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272309,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272309,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272310,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272310,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272311,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272311,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272312,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272312,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272313,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272313,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272314,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272314,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272315,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272315,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272316,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272316,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272317,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272317,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272318,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272318,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272319,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272319,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272320,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272320,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272321,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272321,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272322,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272322,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272323,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272323,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272324,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272324,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272325,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272325,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272326,0,0,-1
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272326,0,0,-1
anchored75-fixed-daily,Persistent weighted e-BH,272327,2,1,1956
anchored75-fixed-daily,Proposal e-alpha-spending (FWER),272327,1,1,1956
