annual_sharpe,correlation,seed,seed_source,proposal_recall,method,fdp,conditional_power,end_to_end_power,discoveries,delay_days
2.75,0,20262058,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,363.1875
2.75,0,20262058,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262059,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,354.75
2.75,0,20262059,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262060,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,336.3125
2.75,0,20262060,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1139.9375
2.75,0,20262061,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,432.5625
2.75,0,20262061,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262062,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,380.375
2.75,0,20262062,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1138.0625
2.75,0,20262063,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,305.375
2.75,0,20262063,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262064,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,399.75
2.75,0,20262064,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262065,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,371.3125
2.75,0,20262065,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1143.6875
2.75,0,20262066,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,275.375
2.75,0,20262066,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262067,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,327.875
2.75,0,20262067,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262068,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,303.8125
2.75,0,20262068,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262069,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,325.6875
2.75,0,20262069,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262070,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,338.1875
2.75,0,20262070,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1139
2.75,0,20262071,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,354.4375
2.75,0,20262071,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262072,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,319.4375
2.75,0,20262072,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262073,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,416.9375
2.75,0,20262073,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262074,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,363.8125
2.75,0,20262074,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262075,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,321.9375
2.75,0,20262075,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262076,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,410.6875
2.75,0,20262076,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262077,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,308.1875
2.75,0,20262077,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262078,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,393.8125
2.75,0,20262078,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262079,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,331.9375
2.75,0,20262079,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262080,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,258.5
2.75,0,20262080,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262081,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,289.4375
2.75,0,20262081,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262082,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,311.3125
2.75,0,20262082,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262083,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,314.125
2.75,0,20262083,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1139.9375
2.75,0,20262084,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,316.625
2.75,0,20262084,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262085,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,358.8125
2.75,0,20262085,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262086,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,277.875
2.75,0,20262086,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262087,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,308.8125
2.75,0,20262087,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262088,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,336.3125
2.75,0,20262088,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262089,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,315.375
2.75,0,20262089,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2.75,0,20262090,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,319.125
2.75,0,20262090,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262091,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,316
2.75,0,20262091,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1144
2.75,0,20262092,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,322.25
2.75,0,20262092,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262093,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,342.5625
2.75,0,20262093,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2.75,0,20262094,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,338.1875
2.75,0,20262094,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1129.625
2.75,0,20262095,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,402.875
2.75,0,20262095,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262096,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,335.6875
2.75,0,20262096,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262097,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,417.25
2.75,0,20262097,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262098,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,307.875
2.75,0,20262098,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262099,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,261.9375
2.75,0,20262099,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262100,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,327.5625
2.75,0,20262100,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262101,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,346.625
2.75,0,20262101,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1136.1875
2.75,0,20262102,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,323.8125
2.75,0,20262102,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262103,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,357.5625
2.75,0,20262103,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262104,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,343.5
2.75,0,20262104,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262105,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,366.625
2.75,0,20262105,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262106,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,354.4375
2.75,0,20262106,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262107,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,352.666666667
2.75,0,20262107,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1149
2.75,0,20262108,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,342.875
2.75,0,20262108,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262109,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,387.25
2.75,0,20262109,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262110,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,316.3125
2.75,0,20262110,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262111,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,320.375
2.75,0,20262111,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262112,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,274.75
2.75,0,20262112,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262113,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,366.9375
2.75,0,20262113,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262114,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,326.9375
2.75,0,20262114,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262115,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,308.5
2.75,0,20262115,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262116,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,329.666666667
2.75,0,20262116,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1146
2.75,0,20262117,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,324
2.75,0,20262117,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1153
2.75,0,20262118,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,336
2.75,0,20262118,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1131.5
2.75,0,20262119,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,374.125
2.75,0,20262119,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262120,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,342.25
2.75,0,20262120,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262121,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,373.1875
2.75,0,20262121,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262122,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,323.1875
2.75,0,20262122,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262123,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,383.8125
2.75,0,20262123,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262124,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,257.875
2.75,0,20262124,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262125,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,276.625
2.75,0,20262125,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262126,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,349.4375
2.75,0,20262126,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262127,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,375.375
2.75,0,20262127,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1143.6875
2.75,0,20262128,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,350.375
2.75,0,20262128,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1139
2.75,0,20262129,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,320.6875
2.75,0,20262129,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262130,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,464.75
2.75,0,20262130,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262131,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,313.1875
2.75,0,20262131,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2.75,0,20262132,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,316
2.75,0,20262132,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262133,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,347.875
2.75,0,20262133,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262134,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,371
2.75,0,20262134,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1131.5
2.75,0,20262135,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,313.1875
2.75,0,20262135,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262136,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,371.625
2.75,0,20262136,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262137,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,311.625
2.75,0,20262137,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262138,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,324.125
2.75,0,20262138,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1138.0625
2.75,0,20262139,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,431.9375
2.75,0,20262139,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262140,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,330.6875
2.75,0,20262140,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262141,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,336.3125
2.75,0,20262141,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262142,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,380.333333333
2.75,0,20262142,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1149
2.75,0,20262143,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,333.5
2.75,0,20262143,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262144,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,367.875
2.75,0,20262144,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262145,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,374.4375
2.75,0,20262145,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262146,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,442.25
2.75,0,20262146,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262147,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,455.375
2.75,0,20262147,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262148,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,386.625
2.75,0,20262148,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262149,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,408.1875
2.75,0,20262149,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262150,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,332.875
2.75,0,20262150,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2.75,0,20262151,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,380.375
2.75,0,20262151,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1139
2.75,0,20262152,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,344.125
2.75,0,20262152,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262153,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,410.375
2.75,0,20262153,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262154,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,346
2.75,0,20262154,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262155,inserted_20260730_block,1,SAFE-ALPHA,0.0588235294118,1,1,17,400.0625
2.75,0,20262155,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1137.125
2.75,0,20262156,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,275.6875
2.75,0,20262156,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262157,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,299.4375
2.75,0,20262157,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262158,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,322.875
2.75,0,20262158,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262159,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,286.625
2.75,0,20262159,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262160,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,354.125
2.75,0,20262160,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262161,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,364.75
2.75,0,20262161,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262162,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,350.0625
2.75,0,20262162,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262163,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,355.0625
2.75,0,20262163,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262164,inserted_20260730_block,1,SAFE-ALPHA,0.0588235294118,1,1,17,296
2.75,0,20262164,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262165,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,353.5
2.75,0,20262165,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262166,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,303.8125
2.75,0,20262166,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262167,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,376
2.75,0,20262167,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262168,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,306.9375
2.75,0,20262168,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262169,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,294.75
2.75,0,20262169,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1134.3125
2.75,0,20262170,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,326
2.75,0,20262170,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262171,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,334.4375
2.75,0,20262171,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2.75,0,20262172,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,323.1875
2.75,0,20262172,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262173,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,409.125
2.75,0,20262173,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1143.6875
2.75,0,20262174,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,302.25
2.75,0,20262174,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262175,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,344.4375
2.75,0,20262175,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1141.8125
2.75,0,20262176,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,325.6875
2.75,0,20262176,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262177,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,372.25
2.75,0,20262177,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262178,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,299.75
2.75,0,20262178,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262179,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,293.5
2.75,0,20262179,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262180,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,377.25
2.75,0,20262180,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262181,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,279.125
2.75,0,20262181,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262182,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,449.75
2.75,0,20262182,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2.75,0,20262183,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,401
2.75,0,20262183,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262184,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,345.6875
2.75,0,20262184,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262185,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,297.333333333
2.75,0,20262185,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1154
2.75,0,20262186,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,282.5625
2.75,0,20262186,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262187,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,338.5
2.75,0,20262187,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262188,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,271
2.75,0,20262188,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262189,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,316
2.75,0,20262189,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262190,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,391.9375
2.75,0,20262190,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262191,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,345.375
2.75,0,20262191,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262192,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,406.625
2.75,0,20262192,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1140.875
2.75,0,20262193,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,295.6875
2.75,0,20262193,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262194,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,327.25
2.75,0,20262194,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1142.75
2.75,0,20262195,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,318.1875
2.75,0,20262195,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1145.5625
2.75,0,20262196,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,336.625
2.75,0,20262196,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262197,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,260.0625
2.75,0,20262197,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262198,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,439.125
2.75,0,20262198,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1135.25
2.75,0,20262199,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,308.8125
2.75,0,20262199,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262200,inserted_20260730_block,1,SAFE-ALPHA,0,0.9375,0.9375,15,307.666666667
2.75,0,20262200,inserted_20260730_block,1,Matched terminal weighted e-BH,0,0.9375,0.9375,15,1152
2.75,0,20262201,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,390.0625
2.75,0,20262201,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262202,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,341.3125
2.75,0,20262202,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1146.5
2.75,0,20262203,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,339.125
2.75,0,20262203,inserted_20260730_block,1,Matched terminal weighted e-BH,0,1,1,16,1144.625
2.75,0,20262204,inserted_20260730_block,1,SAFE-ALPHA,0,1,1,16,350.375
